有價證券代號及名稱,國際證券辨識號碼(ISIN,Code),上市日,市場別,產業別,CFICode,
2454,聯發科,TW0002454006,7/23/2001,上市,半導體業,ESVUFR,
2455,全新,TW0002455003,1/24/2002,上市,通信網路業,ESVUFR,
2456,奇力新,TW0002456001,9/26/2001,上市,電子零組件業,ESVUFR,
2457,飛宏,TW0002457009,9/17/2001,上市,電子零組件業,ESVUFR,
2458,義隆,TW0002458007,9/17/2001,上市,半導體業,ESVUFR,
2459,敦吉,TW0002459005,9/17/2001,上市,電子通路業,ESVUFR,
2460,建通,TW0002460003,9/17/2001,上市,電子零組件業,ESVUFR,
2461,光群雷,TW0002461001,9/17/2001,上市,其他電子業,ESVUFR,
2462,良得電,TW0002462009,9/17/2001,上市,電子零組件業,ESVUFR,
2464,盟立,TW0002464005,9/17/2001,上市,其他電子業,ESVUFR,
2465,麗臺,TW0002465002,9/19/2001,上市,電腦及週邊設備業,ESVUFR,
2466,冠西電,TW0002466000,9/17/2001,上市,光電業,ESVUFR,
2467,志聖,TW0002467008,9/17/2001,上市,電子零組件業,ESVUFR,
2468,華經,TW0002468006,9/17/2001,上市,資訊服務業,ESVUFR,
2471,資通,TW0002471000,9/17/2001,上市,資訊服務業,ESVUFR,
2472,立隆電,TW0002472008,9/17/2001,上市,電子零組件業,ESVUFR,
2474,可成,TW0002474004,9/17/2001,上市,其他電子業,ESVUFR,
2476,鉅祥,TW0002476009,9/17/2001,上市,電子零組件業,ESVUFR,
2477,美隆電,TW0002477007,9/17/2001,上市,其他電子業,ESVUFR,
2478,大毅,TW0002478005,9/17/2001,上市,電子零組件業,ESVUFR,
2480,敦陽科,TW0002480001,9/17/2001,上市,資訊服務業,ESVUFR,
2481,強茂,TW0002481009,9/17/2001,上市,半導體業,ESVUFR,
2482,連宇,TW0002482007,9/17/2001,上市,其他電子業,ESVUFR,
2483,百容,TW0002483005,9/17/2001,上市,電子零組件業,ESVUFR,
2484,希華,TW0002484003,9/17/2001,上市,電子零組件業,ESVUFR,
2485,兆赫,TW0002485000,9/17/2001,上市,通信網路業,ESVUFR,
2486,一詮,TW0002486008,9/19/2001,上市,光電業,ESVUFR,
2488,漢平,TW0002488004,9/17/2001,上市,其他電子業,ESVUFR,
2489,瑞軒,TW0002489002,9/17/2001,上市,光電業,ESVUFR,
2491,吉祥全,TW0002491008,9/17/2001,上市,光電業,ESVUFR,
2492,華新科,TW0002492006,9/17/2001,上市,電子零組件業,ESVUFR,
2493,揚博,TW0002493004,1/23/2002,上市,電子零組件業,ESVUFR,
2495,普安,TW0002495009,3/25/2002,上市,其他電子業,ESVUFR,
2496,卓越,TW0002496007,3/8/2002,上市,其他業,ESVUFR,
2497,怡利電,TW0002497005,2/4/2002,上市,汽車工業,ESVUFR,
2498,宏達電,TW0002498003,3/26/2002,上市,通信網路業,ESVUFR,
2499,東貝,TW0002499001,2/19/2002,上市,光電業,ESVUFR,
2501,國建,TW0002501004,10/28/1967,上市,建材營造業,ESVUFR,
2504,國產,TW0002504008,3/14/1978,上市,建材營造業,ESVUFR,
2505,國揚,TW0002505005,11/14/1979,上市,建材營造業,ESVUFR,
2506,太設,TW0002506003,2/2/1980,上市,建材營造業,ESVUFR,
2509,全坤建,TW0002509007,5/20/1988,上市,建材營造業,ESVUFR,
2511,太子,TW0002511003,4/24/1991,上市,建材營造業,ESVUFR,
2514,龍邦,TW0002514007,9/26/1992,上市,其他業,ESVUFR,
2515,中工,TW0002515004,3/2/1993,上市,建材營造業,ESVUFR,
2516,新建,TW0002516002,5/25/1993,上市,建材營造業,ESVUFR,
2520,冠德,TW0002520004,10/27/1993,上市,建材營造業,ESVUFR,
2524,京城,TW0002524006,10/18/1994,上市,建材營造業,ESVUFR,
2527,宏璟,TW0002527009,3/6/1995,上市,建材營造業,ESVUFR,
2528,皇普,TW0002528007,3/10/1995,上市,建材營造業,ESVUFR,
2530,華建,TW0002530003,10/12/1995,上市,建材營造業,ESVUFR,
2534,宏盛,TW0002534005,2/12/1996,上市,建材營造業,ESVUFR,
2535,達欣工,TW0002535002,3/11/1996,上市,建材營造業,ESVUFR,
2536,宏普,TW0002536000,3/14/1996,上市,建材營造業,ESVUFR,
2537,聯上發,TW0002537008,9/6/1996,上市,建材營造業,ESVUFR,
2538,基泰,TW0002538006,11/1/1996,上市,建材營造業,ESVUFR,
2539,櫻花建,TW0002539004,7/16/1997,上市,建材營造業,ESVUFR,
2540,愛山林,TW0002540002,12/26/1989,上市,建材營造業,ESVUFR,
2542,興富發,TW0002542008,5/3/1999,上市,建材營造業,ESVUFR,
2543,皇昌,TW0002543006,10/15/1999,上市,建材營造業,ESVUFR,
2545,皇翔,TW0002545001,9/11/2000,上市,建材營造業,ESVUFR,
2546,根基,TW0002546009,9/11/2000,上市,建材營造業,ESVUFR,
2547,日勝生,TW0002547007,12/22/2000,上市,建材營造業,ESVUFR,
2548,華固,TW0002548005,8/26/2002,上市,建材營造業,ESVUFR,
2597,潤弘,TW0002597002,3/26/2010,上市,建材營造業,ESVUFR,
2601,益航,TW0002601002,11/4/1965,上市,貿易百貨業,ESVUFR,
2603,長榮,TW0002603008,9/21/1987,上市,航運業,ESVUFR,
2605,新興,TW0002605003,12/8/1989,上市,航運業,ESVUFR,
2606,裕民,TW0002606001,12/8/1990,上市,航運業,ESVUFR,
2607,榮運,TW0002607009,12/14/1990,上市,航運業,ESVUFR,
2608,嘉里大榮,TW0002608007,12/20/1990,上市,航運業,ESVUFR,
2609,陽明,TW0002609005,4/20/1992,上市,航運業,ESVUFR,
2610,華航,TW0002610003,2/26/1993,上市,航運業,ESVUFR,
2611,志信,TW0002611001,10/28/1993,上市,航運業,ESVUFR,
2612,中航,TW0002612009,10/20/1994,上市,航運業,ESVUFR,
2613,中櫃,TW0002613007,1/20/1995,上市,航運業,ESVUFR,
2614,東森,TW0002614005,9/23/1995,上市,貿易百貨業,ESVUFR,
2615,萬海,TW0002615002,5/16/1996,上市,航運業,ESVUFR,
2616,山隆,TW0002616000,11/8/1997,上市,油電燃氣業,ESVUFR,
2617,台航,TW0002617008,6/24/1998,上市,航運業,ESVUFR,
2618,長榮航,TW0002618006,9/17/2001,上市,航運業,ESVUFR,
2630,亞航,TW0002630001,2/22/2018,上市,航運業,ESVUFR,
2633,台灣高鐵,TW0002633005,10/27/2016,上市,航運業,ESVUFR,
2634,漢翔,TW0002634003,8/25/2014,上市,航運業,ESVUFR,
2636,台驊投控,TW0002636008,12/22/2016,上市,航運業,ESVUFR,
2637,慧洋-KY,KYG9721M1033,12/1/2010,上市,航運業,ESVUFR,
2642,宅配通,TW0002642006,12/12/2013,上市,航運業,ESVUFR,
2701,萬企,TW0002701000,3/22/1965,上市,觀光事業,ESVUFR,
2702,華園,TW0002702008,2/14/1965,上市,觀光事業,ESVUFR,
2704,國賓,TW0002704004,11/10/1982,上市,觀光事業,ESVUFR,
2705,六福,TW0002705001,12/24/1988,上市,觀光事業,ESVUFR,
2706,第一店,TW0002706009,6/25/1991,上市,觀光事業,ESVUFR,
2707,晶華,TW0002707007,3/9/1998,上市,觀光事業,ESVUFR,
2712,遠雄來,TW0002712007,12/3/2013,上市,觀光事業,ESVUFR,
2722,夏都,TW0002722006,3/14/2012,上市,觀光事業,ESVUFR,
2723,美食-KY,KYG4002A1004,11/22/2010,上市,觀光事業,ESVUFR,
2727,王品,TW0002727005,3/6/2012,上市,觀光事業,ESVUFR,
2731,雄獅,TW0002731007,9/24/2013,上市,觀光事業,ESVUFR,
2739,寒舍,TW0002739000,5/19/2016,上市,觀光事業,ESVUFR,
2748,雲品,TW0002748001,11/23/2016,上市,觀光事業,ESVUFR,
2801,彰銀,TW0002801008,2/15/1962,上市,金融保險業,ESVUFR,
2809,京城銀,TW0002809001,7/20/1983,上市,金融保險業,ESVUFR,
2812,台中銀,TW0002812005,5/15/1984,上市,金融保險業,ESVUFR,
2816,旺旺保,TW0002816006,5/5/1992,上市,金融保險業,ESVUFR,
2820,華票,TW0002820008,10/26/1994,上市,金融保險業,ESVUFR,
2823,中壽,TW0002823002,2/8/1995,上市,金融保險業,ESVUFR,
2832,台產,TW0002832003,9/30/1997,上市,金融保險業,ESVUFR,
2834,臺企銀,TW0002834009,1/3/1998,上市,金融保險業,ESVUFR,
2836,高雄銀,TW0002836004,5/18/1998,上市,金融保險業,ESVUFR,
2838,聯邦銀,TW0002838000,6/29/1998,上市,金融保險業,ESVUFR,
2841,台開,TW0002841004,1/8/1999,上市,建材營造業,ESVUFR,
2845,遠東銀,TW0002845005,11/27/1998,上市,金融保險業,ESVUFR,
2849,安泰銀,TW0002849007,9/27/1999,上市,金融保險業,ESVUFR,
2850,新產,TW0002850005,5/22/2000,上市,金融保險業,ESVUFR,
2851,中再保,TW0002851003,7/6/2000,上市,金融保險業,ESVUFR,
2852,第一保,TW0002852001,11/28/2000,上市,金融保險業,ESVUFR,
2855,統一證,TW0002855004,9/16/2002,上市,金融保險業,ESVUFR,
2867,三商壽,TW0002867009,12/18/2012,上市,金融保險業,ESVUFR,
2880,華南金,TW0002880002,12/19/2001,上市,金融保險業,ESVUFR,
2881,富邦金,TW0002881000,12/19/2001,上市,金融保險業,ESVUFR,
2882,國泰金,TW0002882008,12/31/2001,上市,金融保險業,ESVUFR,
2883,開發金,TW0002883006,12/28/2001,上市,金融保險業,ESVUFR,
2884,玉山金,TW0002884004,1/28/2002,上市,金融保險業,ESVUFR,
2885,元大金,TW0002885001,2/4/2002,上市,金融保險業,ESVUFR,
2886,兆豐金,TW0002886009,2/4/2002,上市,金融保險業,ESVUFR,
2887,台新金,TW0002887007,2/18/2002,上市,金融保險業,ESVUFR,
2888,新光金,TW0002888005,2/19/2002,上市,金融保險業,ESVUFR,
2889,國票金,TW0002889003,3/26/2002,上市,金融保險業,ESVUFR,
2890,永豐金,TW0002890001,5/9/2002,上市,金融保險業,ESVUFR,
2891,中信金,TW0002891009,5/17/2002,上市,金融保險業,ESVUFR,
2892,第一金,TW0002892007,1/2/2003,上市,金融保險業,ESVUFR,
2897,王道銀行,TW0002897006,5/5/2017,上市,金融保險業,ESVUFR,
2901,欣欣,TW0002901006,5/7/1976,上市,貿易百貨業,ESVUFR,
2903,遠百,TW0002903002,10/11/1978,上市,貿易百貨業,ESVUFR,
2904,匯僑,TW0002904000,1/5/1983,上市,其他業,ESVUFR,
2905,三商,TW0002905007,9/19/1988,上市,貿易百貨業,ESVUFR,
2906,高林,TW0002906005,12/26/1989,上市,貿易百貨業,ESVUFR,
2908,特力,TW0002908001,2/18/1993,上市,貿易百貨業,ESVUFR,
2910,統領,TW0002910007,12/30/1996,上市,貿易百貨業,ESVUFR,
2911,麗嬰房,TW0002911005,1/18/1997,上市,貿易百貨業,ESVUFR,
2912,統一超,TW0002912003,8/22/1997,上市,貿易百貨業,ESVUFR,
2913,農林,TW0002913001,2/9/1962,上市,貿易百貨業,ESVUFR,
2915,潤泰全,TW0002915006,7/20/1977,上市,貿易百貨業,ESVUFR,
2923,鼎固-KY,KYG8190L1095,12/7/2012,上市,建材營造業,ESVUFR,
2929,淘帝-KY,KYG8922A1085,12/30/2013,上市,貿易百貨業,ESVUFR,
2936,客思達-KY,KYG224031024,9/26/2016,上市,貿易百貨業,ESVUFR,
2939,凱羿-KY,KYG108031074,1/11/2018,上市,貿易百貨業,ESVUFR,
3002,歐格,TW0003002002,1/23/2002,上市,電腦及週邊設備業,ESVUFR,
3003,健和興,TW0003003000,2/19/2002,上市,電子零組件業,ESVUFR,
3004,豐達科,TW0003004008,2/25/2002,上市,鋼鐵工業,ESVUFR,
3005,神基,TW0003005005,2/25/2002,上市,電腦及週邊設備業,ESVUFR,
3006,晶豪科,TW0003006003,3/4/2002,上市,半導體業,ESVUFR,
3008,大立光,TW0003008009,3/11/2002,上市,光電業,ESVUFR,
3010,華立,TW0003010005,7/22/2002,上市,電子通路業,ESVUFR,
3011,今皓,TW0003011003,7/22/2002,上市,電子零組件業,ESVUFR,
3013,晟銘電,TW0003013009,9/16/2002,上市,電腦及週邊設備業,ESVUFR,
3014,聯陽,TW0003014007,10/29/2002,上市,半導體業,ESVUFR,
3015,全漢,TW0003015004,10/16/2002,上市,電子零組件業,ESVUFR,
3016,嘉晶,TW0003016002,12/24/2002,上市,半導體業,ESVUFR,
3017,奇鋐,TW0003017000,9/27/2002,上市,電腦及週邊設備業,ESVUFR,
3018,同開,TW0003018008,8/26/2002,上市,其他電子業,ESVUFR,
3019,亞光,TW0003019006,8/26/2002,上市,光電業,ESVUFR,
3021,鴻名,TW0003021002,8/26/2002,上市,電子零組件業,ESVUFR,
3022,威強電,TW0003022000,8/26/2002,上市,電腦及週邊設備業,ESVUFR,
3023,信邦,TW0003023008,8/26/2002,上市,電子零組件業,ESVUFR,
3024,憶聲,TW0003024006,8/26/2002,上市,光電業,ESVUFR,
3025,星通,TW0003025003,8/26/2002,上市,通信網路業,ESVUFR,
3026,禾伸堂,TW0003026001,8/26/2002,上市,電子零組件業,ESVUFR,
3027,盛達,TW0003027009,8/26/2002,上市,通信網路業,ESVUFR,
3028,增你強,TW0003028007,8/26/2002,上市,電子通路業,ESVUFR,
3029,零壹,TW0003029005,8/26/2002,上市,資訊服務業,ESVUFR,
3030,德律,TW0003030003,10/29/2002,上市,其他電子業,ESVUFR,
3031,佰鴻,TW0003031001,8/26/2002,上市,光電業,ESVUFR,
3032,偉訓,TW0003032009,8/26/2002,上市,電子零組件業,ESVUFR,
3033,威健,TW0003033007,8/26/2002,上市,電子通路業,ESVUFR,
3034,聯詠,TW0003034005,8/26/2002,上市,半導體業,ESVUFR,
3035,智原,TW0003035002,8/26/2002,上市,半導體業,ESVUFR,
3036,文曄,TW0003036000,8/26/2002,上市,電子通路業,ESVUFR,
3037,欣興,TW0003037008,8/26/2002,上市,電子零組件業,ESVUFR,
3038,全台,TW0003038006,8/26/2002,上市,光電業,ESVUFR,
3040,遠見,TW0003040002,8/26/2002,上市,其他業,ESVUFR,
3041,揚智,TW0003041000,8/26/2002,上市,半導體業,ESVUFR,
3042,晶技,TW0003042008,8/26/2002,上市,電子零組件業,ESVUFR,
3043,科風,TW0003043006,8/26/2002,上市,其他電子業,ESVUFR,
3044,健鼎,TW0003044004,8/26/2002,上市,電子零組件業,ESVUFR,
3045,台灣大,TW0003045001,8/26/2002,上市,通信網路業,ESVUFR,
3046,建碁,TW0003046009,8/26/2002,上市,電腦及週邊設備業,ESVUFR,
3047,訊舟,TW0003047007,8/26/2002,上市,通信網路業,ESVUFR,
3048,益登,TW0003048005,10/1/2002,上市,電子通路業,ESVUFR,
3049,和鑫,TW0003049003,9/27/2002,上市,光電業,ESVUFR,
3050,鈺德,TW0003050001,10/29/2002,上市,光電業,ESVUFR,
3051,力特,TW0003051009,10/28/2002,上市,光電業,ESVUFR,
3052,夆典,TW0003052007,11/25/1995,上市,建材營造業,ESVUFR,
3054,立萬利,TW0003054003,11/18/2002,上市,半導體業,ESVUFR,
3055,蔚華科,TW0003055000,12/12/2002,上市,電子通路業,ESVUFR,
3056,總太,TW0003056008,3/3/2003,上市,建材營造業,ESVUFR,
3057,喬鼎,TW0003057006,12/18/2002,上市,電腦及週邊設備業,ESVUFR,
3058,立德,TW0003058004,12/9/2002,上市,電子零組件業,ESVUFR,
3059,華晶科,TW0003059002,12/24/2002,上市,光電業,ESVUFR,
3060,銘異,TW0003060000,4/21/2003,上市,電腦及週邊設備業,ESVUFR,
3062,建漢,TW0003062006,7/28/2003,上市,通信網路業,ESVUFR,
3090,日電貿,TW0003090007,12/31/2007,上市,電子零組件業,ESVUFR,
3094,聯傑,TW0003094009,8/6/2007,上市,半導體業,ESVUFR,
3130,一零四,TW0003130001,2/17/2006,上市,資訊服務業,ESVUFR,
3149,正達,TW0003149001,11/23/2011,上市,光電業,ESVUFR,
3164,景岳,TW0003164000,3/22/2010,上市,生技醫療業,ESVUFR,
3167,大量,TW0003167003,10/21/2013,上市,電機機械,ESVUFR,
3189,景碩,TW0003189007,11/1/2004,上市,半導體業,ESVUFR,
3209,全科,TW0003209003,11/26/2008,上市,電子通路業,ESVUFR,
3229,晟鈦,TW0003229001,12/31/2009,上市,電子零組件業,ESVUFR,
3231,緯創,TW0003231007,8/19/2003,上市,電腦及週邊設備業,ESVUFR,
3257,虹冠電,TW0003257002,3/21/2011,上市,半導體業,ESVUFR,
3266,昇陽,TW0003266003,12/24/2014,上市,建材營造業,ESVUFR,
3296,勝德,TW0003296000,12/31/2007,上市,電子零組件業,ESVUFR,
3305,昇貿,TW0003305009,7/10/2008,上市,其他電子業,ESVUFR,
3308,聯德,TW0003308003,3/12/2008,上市,電子零組件業,ESVUFR,
3311,閎暉,TW0003311007,3/8/2004,上市,通信網路業,ESVUFR,
3312,弘憶股,TW0003312005,12/29/2010,上市,電子通路業,ESVUFR,
3321,同泰,TW0003321006,12/15/2015,上市,電子零組件業,ESVUFR,
3338,泰碩,TW0003338000,12/13/2013,上市,電子零組件業,ESVUFR,
3346,麗清,TW0003346003,12/19/2016,上市,汽車工業,ESVUFR,
3356,奇偶,TW0003356002,3/28/2005,上市,光電業,ESVUFR,
3376,新日興,TW0003376000,12/31/2007,上市,電子零組件業,ESVUFR,
3380,明泰,TW0003380002,12/20/2004,上市,通信網路業,ESVUFR,
3383,新世紀,TW0003383006,12/10/2007,上市,光電業,ESVUFR,
3406,玉晶光,TW0003406005,12/20/2005,上市,光電業,ESVUFR,
3413,京鼎,TW0003413001,7/28/2015,上市,半導體業,ESVUFR,
3416,融程電,TW0003416004,1/23/2015,上市,電腦及週邊設備業,ESVUFR,
3419,譁裕,TW0003419008,1/21/2008,上市,通信網路業,ESVUFR,
3432,台端,TW0003432001,12/30/2010,上市,電子零組件業,ESVUFR,
3437,榮創,TW0003437000,7/9/2014,上市,光電業,ESVUFR,
3443,創意,TW0003443008,11/3/2006,上市,半導體業,ESVUFR,
3450,聯鈞,TW0003450003,4/12/2006,上市,其他電子業,ESVUFR,
3454,晶睿,TW0003454005,7/22/2011,上市,光電業,ESVUFR,
3481,群創,TW0003481008,10/24/2006,上市,光電業,ESVUFR,
3494,誠研,TW0003494001,12/13/2007,上市,電腦及週邊設備業,ESVUFR,
3501,維熹,TW0003501003,9/20/2007,上市,電子零組件業,ESVUFR,
3504,揚明光,TW0003504007,1/26/2007,上市,光電業,ESVUFR,
3515,華擎,TW0003515003,11/8/2007,上市,電腦及週邊設備業,ESVUFR,
3518,柏騰,TW0003518007,11/28/2007,上市,其他電子業,ESVUFR,
3528,安馳,TW0003528006,5/18/2016,上市,電子通路業,ESVUFR,
3530,晶相光,TW0003530002,7/16/2018,上市,半導體業,ESVUFR,
3532,台勝科,TW0003532008,12/10/2007,上市,半導體業,ESVUFR,
3533,嘉澤,TW0003533006,12/10/2007,上市,電子零組件業,ESVUFR,
3535,晶彩科,TW0003535001,1/31/2008,上市,光電業,ESVUFR,
3536,誠創,TW0003536009,4/30/2008,上市,半導體業,ESVUFR,
3543,州巧,TW0003543005,4/15/2020,上市,光電業,ESVUFR,
3545,敦泰,TW0003545000,7/3/2007,上市,半導體業,ESVUFR,
3550,聯穎,TW0003550000,11/10/2010,上市,電子零組件業,ESVUFR,
3557,嘉威,TW0003557005,2/27/2008,上市,光電業,ESVUFR,
3563,牧德,TW0003563003,4/2/2019,上市,光電業,ESVUFR,
3576,聯合再生,TW0003576005,1/12/2009,上市,光電業,ESVUFR,
3583,辛耘,TW0003583001,3/12/2013,上市,半導體業,ESVUFR,
3588,通嘉,TW0003588000,8/14/2009,上市,半導體業,ESVUFR,
3591,艾笛森,TW0003591004,11/12/2010,上市,光電業,ESVUFR,
3593,力銘,TW0003593000,3/16/2009,上市,電子零組件業,ESVUFR,
3596,智易,TW0003596003,3/11/2009,上市,通信網路業,ESVUFR,
3605,宏致,TW0003605002,3/26/2009,上市,電子零組件業,ESVUFR,
3607,谷崧,TW0003607008,10/28/2009,上市,電子零組件業,ESVUFR,
3617,碩天,TW0003617007,12/23/2009,上市,其他電子業,ESVUFR,
3622,洋華,TW0003622007,3/25/2009,上市,光電業,ESVUFR,
3645,達邁,TW0003645008,10/5/2011,上市,電子零組件業,ESVUFR,
3653,健策,TW0003653002,11/18/2009,上市,電子零組件業,ESVUFR,
3661,世芯-KY,KYG022421088,10/28/2014,上市,半導體業,ESVUFR,
3665,貿聯-KY,KYG114741062,4/21/2011,上市,其他電子業,ESVUFR,
3669,圓展,TW0003669008,8/25/2011,上市,光電業,ESVUFR,
3673,TPK-KY,KYG898431096,10/29/2010,上市,光電業,ESVTFR,
3679,新至陞,TW0003679007,10/5/2011,上市,電子零組件業,ESVUFR,
3682,亞太電,TW0003682001,8/5/2013,上市,通信網路業,ESVUFR,
3686,達能,TW0003686002,7/20/2010,上市,半導體業,ESVUFR,
3694,海華,TW0003694006,5/3/2011,上市,通信網路業,ESVUFR,
3698,隆達,TW0003698007,9/29/2011,上市,光電業,ESVUFR,
3701,大眾控,TW0003701009,8/30/2004,上市,電腦及週邊設備業,ESVUFR,
3702,大聯大,TW0003702007,11/9/2005,上市,電子通路業,ESVUFR,
3703,欣陸,TW0003703005,4/8/2010,上市,建材營造業,ESVUFR,
3704,合勤控,TW0003704003,8/16/2010,上市,通信網路業,ESVUFR,
3705,永信,TW0003705000,1/3/2011,上市,生技醫療業,ESVUFR,
3706,神達,TW0003706008,9/12/2013,上市,電腦及週邊設備業,ESVUFR,
3708,上緯投控,TW0003708004,8/31/2016,上市,化學工業,ESVUFR,
3711,日月光投控,TW0003711008,4/30/2018,上市,半導體業,ESVUFR,
3712,永崴投控,TW0003712006,10/1/2018,上市,電腦及週邊設備業,ESVUFR,
4104,佳醫,TW0004104005,12/31/2007,上市,生技醫療業,ESVUFR,
4106,雃博,TW0004106000,11/8/2004,上市,生技醫療業,ESVUFR,
4108,懷特,TW0004108006,7/16/2008,上市,生技醫療業,ESVUFR,
4119,旭富,TW0004119003,1/7/2004,上市,生技醫療業,ESVUFR,
4133,亞諾法,TW0004133004,12/28/2009,上市,生技醫療業,ESVUFR,
4137,麗豐-KY,KYG211641017,11/27/2013,上市,生技醫療業,ESVUFR,
4141,龍燈-KY,KYG7644E1098,4/25/2012,上市,生技醫療業,ESVUFR,
4142,國光生,TW0004142005,5/3/2012,上市,生技醫療業,ESVUFR,
4144,康聯-KY,KYG2379A1094,10/5/2011,上市,生技醫療業,ESVUFR,
4148,,全宇生技-KY,KYG0232P1072,6/8/2017,上市,生技醫療業,ESVUFR
4155,訊映,TW0004155007,12/5/2017,上市,生技醫療業,ESVUFR,
4164,承業醫,TW0004164009,10/24/2012,上市,生技醫療業,ESVUFR,
4190,佐登-KY,KYG518761039,10/21/2015,上市,生技醫療業,ESVUFR,
4306,炎洲,TW0004306006,1/21/2008,上市,塑膠工業,ESVUFR,
4414,如興,TW0004414008,9/6/2004,上市,紡織纖維,ESVUFR,
4426,利勤,TW0004426002,12/16/2011,上市,紡織纖維,ESVUFR,
4438,廣越,TW0004438007,10/18/2016,上市,紡織纖維,ESVUFR,
4439,冠星-KY,KYG9114F1037,12/5/2019,上市,紡織纖維,ESVUFR,
4526,東台,TW0004526009,9/15/2003,上市,電機機械,ESVUFR,
4532,瑞智,TW0004532007,8/4/2003,上市,電機機械,ESVUFR,
4536,拓凱,TW0004536008,10/9/2013,上市,其他業,ESVUFR,
4540,全球傳動,TW0004540000,8/15/2018,上市,電機機械,ESVUFR,
4545,銘鈺,TW0004545009,1/6/2016,上市,電子零組件業,ESVUFR,
4551,智伸科,TW0004551007,8/10/2015,上市,汽車工業,ESVUFR,
4552,力達-KY,KYG5479W1033,7/20/2016,上市,電機機械,ESVUFR,
4555,氣立,TW0004555008,10/27/2015,上市,電機機械,ESVUFR,
4557,永新-KY,KYG988461011,10/12/2015,上市,汽車工業,ESVUFR,
4560,強信-KY,KYG853531039,5/26/2017,上市,電機機械,ESVUFR,
4562,穎漢,TW0004562004,8/21/2017,上市,電機機械,ESVUFR,
4564,元翎,TW0004564000,3/7/2019,上市,電機機械,ESVUFR,
4566,時碩工業,TW0004566005,2/5/2018,上市,電機機械,ESVUFR,
4571,鈞興-KY,KYG5258M1024,9/17/2019,上市,電機機械,ESVUFR,
4572,駐龍,TW0004572003,9/10/2019,上市,電機機械,ESVUFR,
4576,大銀微系統,TW0004576004,9/4/2019,上市,電機機械,ESVUFR,
4581,光隆精密-KY,KYG977291007,3/9/2020,上市,汽車工業,ESVUFR,
4720,德淵,TW0004720008,6/24/2015,上市,化學工業,ESVUFR,
4722,國精化,TW0004722004,8/15/2012,上市,化學工業,ESVUFR,
4725,信昌化,TW0004725007,10/2/2007,上市,化學工業,ESVUFR,
4737,華廣,TW0004737002,12/23/2010,上市,生技醫療業,ESVUFR,
4739,康普,TW0004739008,9/8/2017,上市,化學工業,ESVUFR,
4746,台耀,TW0004746003,3/1/2011,上市,生技醫療業,ESVUFR,
4755,三福化,TW0004755004,11/27/2013,上市,化學工業,ESVUFR,
4763,材料-KY,KYG5138S1057,11/9/2015,上市,化學工業,ESVUFR,
